	0	688	267	
	1	688	266.965	
	2	688	266.945	
	3	688.797	282.074	
	4	686.309	292.277	
	5	687.969	293.922	
	6	688.145	296	
	7	687.105	298.227	
	8	688.418	297.18	
	9	687.77	298.184	
	10	687.801	298.336	
	11	688	298.07	
	12	687.504	298.605	
	13	687.969	298.117	
	14	687.953	298.18	
	15	688.777	307.754	
	16	688.777	307.754	
	17	688.02	314.777	
	18	688.25	316.055	
	19	687.254	318.039	
	20	688.66	316.672	
	21	687.352	318.254	
	22	687.629	318.035	
	23	688.246	317.129	
	24	687.559	318.051	
	25	690.707	327.113	
	26	688.801	335.699	
	27	690.195	335.258	
	28	691	336.152	
	29	689.906	338.562	
	30	691.297	336.832	
	31	690.07	338.59	
	32	690.152	338.469	
	33	693.812	342.297	
	34	692.09	353.48	
	35	693.922	355.055	
	36	694.336	356.25	
	37	693.379	358.316	
	38	694.434	357.297	
	39	694.238	357.863	
	40	694	358.387	
	41	697.449	364.062	
	42	695.316	370.195	
	43	697.301	370.18	
	44	697.398	371.25	
	45	696.199	373.695	
	46	697.859	371.426	
	47	697.207	372.621	
	48	698.133	375.527	
	49	697.277	378.219	
	50	697.418	379.246	
	51	698.16	378.453	
	52	697.34	380.328	
	53	698	379.344	
	54	701.121	381.57	
	55	701.363	385.367	
	56	701.203	390.5	
	57	703.301	389.113	
	58	702.242	392.109	
	59	703.09	390.699	
	60	703.293	390.484	
	61	708.059	394.184	
	62	708.867	396.738	
	63	710.711	395.398	
	64	710.262	396.746	
	65	710.5	397.152	
	66	713.566	396.312	
	67	712.707	401.746	
	68	714.324	400.605	
	69	715.035	400.184	
	70	713.863	402.746	
	71	714.887	401.262	
	72	718.105	402.832	
	73	716.902	407.234	
	74	719.277	404.648	
	75	719.129	406.16	
	76	718.859	406.66	
	77	721.539	407.586	
	78	719.781	412.57	
	79	721.078	411.469	
	80	721.227	411.668	
	81	720.5	413.68	
	82	720.402	413.676	
	83	722.523	416.652	
	84	723.766	415.699	
	85	724.32	415.301	
	86	723.195	417.746	
	87	727.5	414.688	
	88	726.926	417.703	
	89	728.242	416.27	
	90	728.613	415.57	
	91	731.402	415.797	
	92	732.535	417.266	
	93	733.242	417.5	
	94	733.242	417.512	
	95	734.152	417.309	
	96	738.109	415.809	
	97	739.34	418.219	
	98	739.48	419.219	
	99	741.5	416.531	
	100	740.879	418.344	
	101	744.855	415.285	
	102	744.285	417.258	
	103	745.387	415.801	
	104	745.75	415.52	
	105	747.68	416.797	
	106	747.289	418.734	
	107	748.27	418.34	
	108	748.18	418.75	
	109	748.582	419.598	
	110	747.602	423.559	
	111	748.016	423.586	
	112	749.461	424.371	
	113	749.207	427.281	
	114	748.844	430.219	
	115	749.906	428.559	
	116	749.301	430.336	
	117	748.875	430.551	
	118	747.566	433.52	
	119	748.301	431.719	
	120	748	432.555	
	121	745.867	432.359	
	122	744.613	433.5	
	123	744.863	432.266	
	124	744.5	432.648	
	125	743.16	432.23	
	126	741.648	433.586	
	127	741.984	432.508	
	128	741.781	432.586	
	129	739.832	432.715	
	130	738.5	434.734	
	131	738.703	433.664	
	132	738.387	434.289	
	133	736.625	434.312	
	134	735.59	435.695	
	135	735.586	435.281	
	136	735.258	435.43	
	137	735.277	434.586	
	138	733.762	437.598	
	139	734.332	436.461	
	140	734.344	436.418	
	141	736.16	439.305	
	142	736.559	440.711	
	143	737.312	439.555	
	144	736.871	441.512	
	145	736.34	443.391	
	146	735.754	445.398	
	147	736.195	445.219	
	148	735.68	445.746	
	149	733.398	446.238	
	150	731.938	448.527	
	151	731.754	448.234	
	152	731.41	448.367	
	153	730.309	447.625	
	154	728.75	449.664	
	155	728.527	449.602	
	156	728.547	448.625	
	157	725.664	449.402	
	158	724.621	450.695	
	159	724.629	450.305	
	160	723.383	449.371	
	161	722.363	450.359	
	162	721.16	451.613	
	163	721.48	450.258	
	164	719.129	449.422	
	165	717.891	449.395	
	166	716.086	451.297	
	167	716.121	449.293	
	168	715.77	449.613	
	169	714.852	450.332	
	170	713.648	453.25	
	171	714.145	450.68	
	172	713.363	451.672	
	173	712.113	455.637	
	174	711.859	456.543	
	175	712.285	454.727	
	176	711.84	456.453	
	177	711.535	457.59	
	178	710.914	460.398	
	179	710.891	460.551	
	180	711.195	460.223	
	181	711.402	460.254	
	182	710.5	464.461	
	183	710.773	464.363	
	184	711.176	463.293	
	185	711.297	464.691	
	186	710.91	468.426	
	187	711.195	467.656	
	188	711.215	468.586	
	189	712.516	467.645	
	190	712.977	468.391	
	191	712.574	471.574	
	192	713.574	469.348	
	193	713.691	470.273	
	194	712.887	474.273	
	195	713.324	473.301	
	196	713.309	472.562	
	197	713.5	473.594	
	198	713.387	476.262	
	199	713.402	475.742	
	200	713.5	476.281	
	201	713.359	474.547	
	202	712.312	477.465	
	203	712.426	476.414	
	204	712.414	476.316	
	205	712.227	477.598	
	206	711.785	480.273	
	207	712.125	478.602	
	208	712.078	479.418	
	209	711.777	481.359	
	210	711.453	483.48	
	211	711.664	482.473	
	212	711.43	484.262	
	213	712.523	483.602	
	214	712.371	486.348	
	215	712.5	486.461	
	216	712.781	485.469	
	217	713.695	488.578	
	218	713.656	491.348	
	219	714.148	490.492	
	220	714.32	491.262	
	221	716.664	492.461	
	222	718.133	495.512	
	223	718.84	496.695	
	224	719.406	496.363	
	225	720.5	497.312	
	226	723.574	499.41	
	227	724.293	497.543	
	228	724.398	497.672	
	229	726.691	498.59	
	230	727.289	500.453	
	231	727.777	499.438	
