	0	702.145	266.402	
	1	702.41	266.633	
	2	700.32	272.98	
	3	700.957	273.547	
	4	699.969	274.652	
	5	700.539	273.855	
	6	700.395	273.992	
	7	700.105	281.867	
	8	701.457	282.277	
	9	700.199	283.855	
	10	701.184	282.805	
	11	701.395	287.141	
	12	702.25	291.535	
	13	704.449	291.227	
	14	703.484	292.59	
	15	703.527	292.504	
	16	704.207	291.652	
	17	699.398	297.004	
	18	700.715	295.852	
	19	700.395	296.383	
	20	699.395	297.371	
	21	700.832	295.621	
	22	699.395	300.789	
	23	700.43	306.684	
	24	700.945	306.738	
	25	699.785	307.93	
	26	701.125	306.387	
	27	696.281	311.465	
	28	697.168	310.363	
	29	696.906	310.445	
	30	696.051	311.434	
	31	697.297	309.711	
	32	694.219	318.59	
	33	696.281	317.484	
	34	695.402	318.422	
	35	694.414	319.652	
	36	695.711	317.734	
	37	697.418	327.383	
	38	700.395	326.082	
	39	699.668	327.012	
	40	698.629	328.469	
	41	700.043	326.5	
	42	696.395	330.402	
	43	695.355	333.133	
	44	695.395	332.957	
	45	694.348	334.266	
	46	695.262	332.809	
	47	695.004	338.348	
	48	696.191	337.633	
	49	695.293	338.688	
	50	695.32	338.516	
	51	695.836	337.652	
	52	699.266	340.562	
	53	700.762	339.355	
	54	700.371	340.035	
	55	700.441	339.719	
	56	700.969	338.891	
	57	703.391	340.449	
	58	705.395	338.324	
	59	704.883	338.926	
	60	704.246	339.625	
	61	705.078	338.254	
	62	705.695	340.652	
	63	707.398	342.172	
	64	707.535	342.082	
	65	707.227	342.586	
	66	707.656	341.672	
	67	710.094	347.289	
	68	711.781	346.512	
	69	711.395	347.109	
	70	710.875	347.602	
	71	711.449	346.465	
	72	708.645	350.227	
	73	709.566	348.949	
	74	709.113	349.547	
	75	708.703	349.781	
	76	709.547	348.668	
	77	705.539	350.207	
	78	704.316	348.816	
	79	703.418	349.551	
	80	702.715	350.152	
	81	703.926	348.336	
	82	700.828	349.844	
	83	701.539	347.996	
	84	700.691	349.047	
	85	700.473	349.258	
	86	701.348	347.969	
	87	700.715	351.738	
	88	702.207	350.234	
	89	700.961	351.758	
	90	700.91	351.73	
	91	701.648	350.32	
	92	702.895	354.113	
	93	704.59	352.621	
	94	703.395	354.07	
	95	703.398	354	
	96	704.223	352.754	
	97	706.797	354.805	
	98	709.262	352.129	
	99	708.402	353.082	
	100	707.695	353.941	
	101	708.652	352.457	
	102	707.715	356.305	
	103	709.852	353.727	
	104	708.934	354.969	
	105	708.336	355.793	
	106	709.254	354.234	
	107	709.492	355.852	
	108	711.047	353.805	
	109	711.176	353.512	
	110	709.895	355.121	
	111	711.285	352.992	
	112	712.457	358.805	
	113	713.676	358.008	
	114	714.234	357.742	
	115	713.246	359.02	
	116	714.219	357.34	
	117	711.637	359.219	
	118	711.258	358.051	
	119	711.078	358	
	120	710.332	358.992	
	121	711.156	357.742	
	122	712.582	362.695	
	123	713.664	362.152	
	124	713.211	363.027	
	125	712.906	363.289	
	126	713.406	362.262	
	127	716.164	365.09	
	128	717.191	364.508	
	129	717.418	364.543	
	130	716.895	365.188	
	131	717.359	364.363	
	132	713.449	363.73	
	133	715.656	363.418	
	134	723.621	364.965	
