	0	613	228	
	1	613.035	228.031	
	2	613.051	228.051	
	3	613.078	228.094	
	4	613.121	228.141	
	5	613.16	228.18	
	6	613.191	228.242	
	7	613.246	228.293	
	8	613.301	228.363	
	9	613.348	228.445	
	10	613.379	228.48	
	11	613.441	228.59	
	12	613.5	228.668	
	13	613.582	228.777	
	14	613.641	228.867	
	15	613.727	228.949	
	16	613.789	229	
	17	613.867	229.051	
	18	613.898	229.082	
	19	614	229.203	
	20	614.023	229.441	
	21	614.023	229.438	
	22	614.09	229.555	
	23	614.16	229.652	
	24	614.25	229.805	
	25	614.199	228.754	
	26	617.77	227	
	27	614.809	228.801	
	28	616	230.426	
	29	618	228.09	
	30	616.562	230.672	
	31	618.516	228.973	
	32	623.684	228.023	
	33	621.984	235.234	
	34	623.801	234.691	
	35	623.383	235	
	36	619.125	226.93	
	37	625.332	219.504	
	38	625.469	225.586	
	39	620.641	232.93	
	40	624	228.406	
	41	619	234.516	
	42	621.711	221.035	
	43	622.238	225.992	
	44	617.863	236.648	
	45	623.953	227.715	
	46	622.809	229.578	
	47	618.027	229.84	
	48	623.098	222	
	49	618.199	230.348	
	50	618.766	231.199	
	51	619.398	226.266	
	52	615.539	225.059	
	53	616.656	224.047	
	54	621.809	223.172	
	55	619.027	226.645	
	56	622.809	223.152	
	57	617.082	224.535	
	58	617.914	218.328	
	59	620.988	219.965	
	60	619.07	224.324	
	61	619.926	225.305	
	62	617.102	223.141	
	63	613.938	218.059	
	64	617.277	216.543	
	65	615.77	223.57	
	66	615.098	225.73	
	67	615	222.781	
	68	612.59	219.469	
	69	614	218.285	
	70	617.855	214.07	
	71	611.344	227.195	
	72	615.113	220.172	
	73	616.828	216.715	
	74	612.891	223.445	
	75	618.789	215.043	
	76	614.871	221.023	
	77	612.762	229.828	
	78	620	220	
	79	618.727	224.742	
	80	621.793	219.035	
	81	621.793	219.035	
	82	616.859	229.246	
	83	625.156	222.434	
	84	626.418	221	
	85	624.062	226.551	
	86	626.832	227.598	
	87	630.961	225.93	
	88	627.156	230.469	
	89	628.844	233	
	90	627.902	233.5	
	91	628.914	232.203	
	92	626.137	232	
	93	626.23	227.996	
	94	628.707	227.531	
	95	627.441	226.672	
	96	628.602	225.195	
	97	625	223	
	98	623	218.141	
	99	625.426	213.207	
	100	625.43	213.211	
	101	626.102	208.637	
	102	623.332	213	
	103	623.332	213	
	104	621.285	212.621	
	105	615.734	220.32	
	106	615.734	220.32	
	107	623	212.75	
	108	617	223.406	
	109	622.496	218.941	
	110	620	219.527	
	111	619.809	219.969	
	112	619.809	219.969	
	113	615.582	218.02	
	114	616.371	217.535	
	115	616.371	217.535	
	116	613.445	219.059	
	117	615.336	217.004	
	118	615.336	217.008	
	119	616.988	220	
	120	621.648	213.219	
	121	621.652	213.219	
	122	617.117	214.586	
	123	620.633	214.312	
	124	620.629	214.309	
	125	617.133	217.371	
	126	618.641	215.887	
	127	618.641	215.887	
	128	615.344	215.168	
	129	619.34	215	
	130	619.34	215	
	131	612.078	219.703	
	132	617.164	206	
	133	613.168	208.918	
	134	611.816	211.375	
	135	616.199	211.5	
	136	617.258	208	
	137	615.84	201.035	
	138	615.84	201.043	
	139	614.004	201.012	
	140	616	203.766	
	141	621.141	201.836	
	142	619.203	204.645	
	143	619.203	204.641	
	144	621.836	195.898	
	145	621.832	195.898	
	146	614.812	207.727	
	147	615.07	192.801	
	148	609.996	198.715	
	149	615	198.719	
	150	615	198.719	
	151	610.121	206.738	
	152	612.281	202.387	
	153	609.555	197.293	
	154	609.559	197.293	
	155	614.406	200.855	
	156	610.148	208.016	
	157	610.148	208.016	
	158	610.629	199.949	
	159	604.699	196.449	
	160	603	198.473	
	161	598.48	202.516	
	162	598.473	202.516	
	163	600.719	187.918	
	164	595.273	193.887	
	165	603.117	186.484	
	166	600.082	192.312	
	167	594.195	192.988	
	168	600.637	184.305	
	169	600.633	184.305	
	170	592.836	193.559	
	171	599.539	189.094	
	172	599.539	189.094	
	173	591.613	188.348	
	174	596.762	187.145	
	175	596.766	187.145	
	176	592.535	188.617	
	177	597.863	191.547	
	178	593.492	189.23	
	179	597.48	186.035	
	180	597.48	186.035	
	181	592.309	186.348	
	182	600.465	174.656	
	183	600.465	174.656	
	184	595.844	185.789	
	185	602.461	176.25	
	186	597.148	182.363	
	187	597.148	182.363	
	188	600.277	174.551	
	189	600.277	174.551	
	190	600.043	180.215	
	191	600.047	180.215	
	192	597.742	170.863	
	193	597.738	170.863	
	194	597.129	173.434	
	195	597.543	170.562	
	196	594.32	178.605	
	197	594.32	178.602	
	198	598.844	174.371	
	199	593.91	185.121	
	200	599.449	176.086	
	201	597.41	178.387	
	202	596.164	184.43	
	203	603.898	174.84	
	204	598.344	181.883	
	205	598.344	181.883	
	206	601.141	177.523	
	207	598.926	179.848	
	208	603.504	175.281	
	209	600.262	178.539	
	210	600.246	178.523	
	211	602.695	175.863	
	212	600.27	178.129	
	213	601.918	176.141	
	214	600.648	177.16	
	215	600.387	177.215	
	216	601.371	175.918	
	217	600.254	176.691	
	218	600.781	175.867	
