	0	635.5	256.5	
	1	632.66	260.711	
	2	636.883	252.957	
	3	633.426	259.016	
	4	635.5	256.84	
	5	635.707	256.602	
	6	634.113	260.273	
	7	635.586	258.473	
	8	635.035	259.203	
	9	634.906	260.836	
	10	635.5	258.277	
	11	628.25	258.457	
	12	629.941	252.824	
	13	626.969	258.184	
	14	629.113	256.75	
	15	631.703	251.473	
	16	626.918	256.273	
	17	630.289	251.199	
	18	627.574	255.535	
	19	629.656	253.336	
	20	629.805	254.672	
	21	629.094	255.539	
	22	627.352	254.07	
	23	629.73	245.832	
	24	625.922	253.734	
	25	627.043	255.023	
	26	630.363	250.363	
	27	626.234	255.457	
	28	627.242	254.844	
	29	628.312	253.809	
	30	626.703	255.742	
	31	627.188	253.324	
	32	627.828	252.559	
	33	626.5	254.242	
	34	629.645	247.961	
	35	627.562	251.172	
	36	629.047	249.547	
	37	624.691	255.359	
	38	626.348	253.465	
	39	626.75	253.383	
	40	625.031	255.605	
	41	626.934	253.289	
	42	625.086	255.578	
	43	626.324	254.078	
	44	626.207	246.457	
	45	625.766	245.316	
	46	626.449	244.512	
	47	625.766	245.172	
	48	628.688	245.746	
	49	624.922	252.996	
	50	628.5	248.254	
	51	624.734	253.164	
	52	625.617	252.355	
	53	626.098	250.043	
	54	624.891	252.98	
	55	625.875	251.684	
	56	625.875	251.684	
	57	627.898	245.234	
	58	628.332	245.91	
	59	630.148	241.949	
	60	624.023	251.836	
	61	625.5	248.605	
	62	627.277	247.961	
	63	624.328	251.555	
	64	626.473	249.43	
	65	627.617	249.324	
	66	625.594	251.688	
	67	627.258	249.613	
	68	629.723	245.719	
	69	628.746	251.031	
	70	629.996	249.445	
	71	632.191	246.359	
	72	626.977	255.34	
	73	628.5	251.984	
	74	629.5	250.945	
	75	628.5	253.812	
	76	629.492	252.691	
	77	630.773	252.469	
	78	628.961	254.566	
	79	633.738	249.5	
	80	632.953	250.281	
	81	632.801	250.34	
	82	634.375	247.168	
	83	632.828	250.07	
	84	632.477	247.402	
	85	628.105	250.879	
	86	629.762	249.559	
	87	627.473	249.984	
	88	627.906	250.586	
	89	628.602	249.609	
	90	627.309	250.945	
	91	631.727	244.672	
	92	631.148	246.5	
	93	631.379	245.109	
	94	631.492	247.422	
	95	633.113	245.09	
	96	631.449	247.016	
	97	628.367	252.176	
	98	631.5	246.852	
	99	629.562	250.652	
	100	630.398	249.582	
	101	630.566	247.301	
	102	631.312	244.445	
	103	632.578	244.258	
	104	632.672	244.141	
