	0	693	262	
	1	690.492	266.68	
	2	692.5	268.723	
	3	691.039	271.258	
	4	690.027	272.5	
	5	691.461	271	
	6	689.199	277.363	
	7	691.371	280.742	
	8	692.434	280.758	
	9	690.168	284.531	
	10	690.941	284.066	
	11	689	287.25	
	12	688.57	289.777	
	13	689.965	289.465	
	14	687.93	291.969	
	15	688.578	291	
	16	687.914	295.285	
	17	688.555	297.281	
	18	691.109	296.762	
	19	689.453	299.934	
	20	691.031	298.383	
	21	689.449	304.098	
	22	690.527	307.203	
	23	690.098	309.035	
	24	689.633	309.91	
	25	688.445	312.938	
	26	688.746	314.254	
	27	690.566	313.262	
	28	688.613	316.227	
	29	690.055	314.363	
	30	687.535	317.379	
	31	688.234	317.164	
	32	687.512	317.957	
	33	686.758	318.777	
	34	684.68	319.727	
	35	684.242	319.691	
	36	685.23	317.379	
	37	683.016	319.68	
	38	683.953	317.887	
	39	681.801	320.754	
	40	682.465	320.508	
	41	681.758	321.293	
	42	680.973	322.109	
	43	681.656	321.07	
	44	677.98	322.234	
	45	678.676	319.551	
	46	676.293	321.793	
	47	677.098	319.922	
	48	674.617	322.348	
	49	675.125	321.039	
	50	674.266	321.594	
	51	673.414	322.332	
	52	674.09	321.215	
	53	674.23	326.082	
	54	676.414	324.938	
	55	675.711	326.539	
	56	675.695	327.258	
	57	677.734	329.566	
	58	680.211	330.684	
	59	681.262	330.516	
	60	681.039	332.684	
	61	682.148	332.125	
	62	682.367	333.672	
	63	684.492	331.816	
	64	685.246	331.297	
	65	684.27	333.465	
	66	685.633	331.91	
	67	685.406	334.652	
	68	686.164	334.527	
	69	688.711	332.145	
	70	687.449	334.836	
	71	689.137	333.059	
	72	690.586	334.559	
	73	692.926	333.59	
	74	694.176	333.664	
	75	694.562	334.348	
	76	695.434	333.586	
	77	695.797	334.613	
	78	697.625	332.84	
	79	696.871	334.57	
	80	698.254	333.23	
	81	697.918	336.562	
	82	700.684	335.629	
	83	700.562	337.359	
	84	700.18	338.402	
	85	701.777	336.543	
	86	698.625	338.426	
	87	699.559	336.156	
	88	698.773	336.805	
	89	697.734	337.691	
	90	697.156	337.762	
	91	697.711	336.113	
	92	697.855	335.582	
	93	696.629	337.145	
	94	697.426	335.812	
	95	694.359	338.723	
	96	694.816	337.684	
	97	693.758	338.582	
	98	693.223	338.844	
	99	693.504	338.133	
	100	690.867	338.383	
	101	691.645	335.672	
	102	689.82	337.512	
	103	690.609	335.773	
	104	688.555	337.688	
	105	688.523	337.328	
	106	687.824	337.641	
	107	687.105	338.547	
	108	687.5	337.43	
	109	684.602	336.324	
	110	685.25	333.098	
	111	684.207	333.855	
	112	683.453	333.934	
	113	680.895	333.844	
	114	680.359	332.629	
	115	680.945	329.277	
	116	678.723	331.285	
	117	679.566	329.234	
	118	677.973	332.312	
	119	679.625	330.5	
	120	678.828	331.898	
	121	678.098	332.941	
	122	679.582	330.723	
	123	678.23	332.324	
	124	679.703	329.926	
	125	679.277	330.465	
	126	679.223	330.555	
	127	678.328	332.516	
	128	678.137	334.051	
	129	679.406	332.824	
	130	677.871	335.137	
